0.372,0.995,-1.832,0.221,0.000116,0.66,0.0925,174.982,0
0.667,0.886,-5.12,0.0387,0.0265,0,0.948,146.076,0
0.736,0.614,-5.339,0.0955,0.0909,0,0.791,105.008,0
0.839,0.381,-8.618,0.0302,0.614,0.316,0.59,97.852,0
0.527,0.184,-16.983,0.0365,0.814,0.0259,0.304,115.377,0
0.6,0.826,-5.364,0.0373,0.0101,3.56e-06,0.778,167.195,0
0.82,0.692,-6.164,0.11,0.408,0,0.739,105.131,0
0.262,0.777,-8.622,0.0382,7.81e-05,0,0.552,126.796,0
0.56,0.798,-6.672,0.0316,0.0812,1.54e-06,0.675,124.397,0
0.683,0.789,-6.132,0.0353,0.0283,0.0492,0.809,120.013,0
0.588,0.811,-7.299,0.0448,0.339,4.06e-06,0.802,89.862,0
0.541,0.812,-3.764,0.0336,0.203,0,0.607,141.056,0
0.411,0.443,-8.196,0.0499,0.609,0.000389,0.682,171.909,0
0.436,0.808,-3.988,0.0446,0.0209,0,0.214,127.939,0
0.472,0.993,-3.593,0.11,7.92e-05,0.177,0.383,174.969,0
0.521,0.473,-5.353,0.0275,0.717,0,0.46,97.09,0
0.594,0.703,-5.305,0.0671,0.191,1.14e-06,0.338,123.939,0
0.847,0.603,-4.607,0.0397,0.107,7.4e-06,0.735,114.045,0
0.611,0.697,-8.618,0.133,0.0193,0,0.476,122.752,0
0.904,0.644,-6.846,0.0494,0.183,0,0.869,126.042,0
0.666,0.8,-5.144,0.033,0.0213,0,0.316,119.947,0
0.791,0.733,-5.419,0.114,0.251,1.71e-06,0.368,120.049,0
0.774,0.687,-4.818,0.0584,0.0179,1.17e-05,0.308,104.959,0
0.535,0.731,-5.88,0.0407,0.00149,9.44e-06,0.497,100.023,0
0.637,0.73,-5.929,0.0401,0.0415,0.913,0.505,125.111,0
0.578,0.314,-16.255,0.057,0.745,0.000149,0.33,147.966,0
0.65,0.949,-3.272,0.0412,0.0762,0.000894,0.378,125.087,0
0.671,0.916,-4.014,0.0397,0.0282,0.00762,0.803,126.01,0
0.736,0.676,-7.28,0.0408,0.0808,0.149,0.935,125.046,0
0.704,0.767,-5.708,0.0398,0.0524,0.000469,0.889,120.035,0
0.446,0.228,-15.492,0.0545,0.585,0.604,0.356,123.665,0
0.604,0.26,-9.784,0.173,0.745,0,0.462,83.422,0
0.665,0.709,-3.643,0.037,0.0371,0,0.841,100.001,0
0.456,0.793,-5.098,0.0397,0.00878,7.59e-05,0.203,127.982,0
0.601,0.636,-7.447,0.0322,0.377,0,0.864,130.594,0
0.505,0.575,-5.57,0.0255,0.586,2.54e-06,0.312,93.853,0
0.751,0.708,-5.645,0.0545,0.0481,1.83e-05,0.509,108.97,0
0.748,0.605,-7.987,0.0316,0.844,0.0711,0.964,120.019,0
0.815,0.688,-3.108,0.0368,0.0701,0,0.567,116.037,0
0.784,0.632,-9.912,0.0519,0.307,1.08e-06,0.809,124.923,0
0.736,0.244,-18.256,0.0448,0.848,0.393,0.829,103.306,0
0.661,0.578,-9.585,0.0278,0.0272,1.28e-05,0.272,99.949,0
0.433,0.0806,-25.847,0.0775,0.995,0.958,0.465,94.06,0
0.756,0.796,-5.047,0.039,0.363,1.56e-06,0.817,92.008,0
0.716,0.718,-5.355,0.0293,0.0896,0,0.537,100.934,0
0.85,0.677,-8.095,0.0678,0.144,0.687,0.774,118.028,0
0.696,0.5,-8.667,0.0374,0.612,0.234,0.238,98.03,0
0.703,0.781,-5.536,0.0262,0.262,0.544,0.845,100.909,0
0.52,0.64,-5.341,0.0347,0.307,0,0.239,84.964,0
0.628,0.917,-4.247,0.0371,0.00872,2.66e-06,0.467,103.991,0
0.305,0.0489,-21.814,0.0405,0.938,0.595,0.153,81.715,0
0.819,0.385,-9.02,0.046,0.054,1.09e-06,0.677,141.836,0
0.578,0.936,-5.761,0.0364,0.00305,0.687,0.659,131.268,0
0.558,0.872,-4.401,0.0449,0.178,0,0.472,143.971,0
0.581,0.663,-8.247,0.0388,0.0579,2.24e-06,0.433,139.898,0
0.759,0.455,-10.319,0.0457,0.0488,0.0134,0.134,92.02,0
0.632,0.647,-8.587,0.0294,0.141,0.104,0.221,105.945,0
0.769,0.805,-9.143,0.0456,0.000644,0.865,0.632,126.014,0
0.676,0.804,-6.202,0.0476,0.0324,0.663,0.127,119.969,0
0.694,0.812,-6.473,0.0355,0.0666,0.000533,0.522,129.988,0
0.632,0.574,-8.584,0.053,0.0942,0,0.557,125.989,0
0.532,0.809,-4.285,0.0582,0.000269,0.0605,0.0439,171.951,0
0.436,0.584,-8.523,0.0472,0.214,4.89e-05,0.109,164.141,0
0.346,0.159,-22.781,0.0406,0.986,0.915,0.765,114.117,0
0.693,0.825,-7.308,0.0301,0.162,0.00144,0.981,125.892,0
0.559,0.821,-5.512,0.0779,0.01,0,0.912,150.028,0
0.632,0.775,-4.648,0.078,0.434,0,0.331,125.002,0
0.743,0.67,-4.547,0.0293,0.0108,0.0702,0.934,110.832,0
0.537,0.802,-7.908,0.03,0.504,0.106,0.537,144.976,0
0.784,0.437,-7.868,0.0509,0.265,6.98e-05,0.47,90.003,0
0.366,0.0155,-27.474,0.0373,0.991,0.93,0.0398,60.9,0
0.78,0.798,-5.151,0.0613,0.0406,6.31e-05,0.771,78.969,0
0.765,0.932,-2.578,0.048,0.0235,2.53e-06,0.827,129.983,0
0.554,0.155,-11.918,0.0306,0.977,0.407,0.716,85.835,0
0.584,0.407,-7.356,0.046,0.476,0,0.341,115.124,0
0.671,0.843,-4.509,0.0385,0.0277,0,0.567,121.973,0
0.597,0.901,-4.351,0.0547,0.0344,0,0.917,91.042,0
0.524,0.22,-12.983,0.0831,0.873,0.000498,0.578,204.038,0
0.705,0.824,-4.825,0.0347,0.18,0,0.925,146.999,0
0.496,0.847,-4.701,0.127,0.000161,0.102,0.753,169.968,0
0.615,0.65,-4.944,0.0347,0.0718,0,0.548,152.086,0
0.685,0.691,-4.673,0.0864,0.058,5.62e-06,0.302,92.95,0
0.459,0.275,-18.226,0.0874,0.861,0.527,0.666,159.169,0
0.586,0.878,-7.931,0.0333,0.0268,0.88,0.647,125.002,0
0.738,0.937,-7.788,0.0668,0.0124,0.00206,0.614,131.994,0
0.503,0.381,-12.145,0.0312,0.987,0.876,0.646,79.249,0
0.799,0.597,-5.131,0.0611,0.0788,5.66e-06,0.419,110.001,0
0.51,0.918,-6.219,0.0433,0.113,2.31e-06,0.94,95.876,0
0.685,0.9,-4.626,0.151,0.137,0,0.779,111.991,0
0.759,0.871,-7.034,0.0391,0.0687,0,0.871,120.43,0
0.653,0.818,-9.883,0.0359,0.0029,0.859,0.354,124.0,0
0.635,0.691,-4.862,0.258,0.555,0,0.638,82.142,0
0.733,0.48,-5.828,0.0401,0.335,0,0.488,133.056,0
0.51,0.84,-3.343,0.0477,0.107,0,0.314,114.979,0
0.565,0.469,-10.735,0.0303,0.277,0.000699,0.487,62.507,0
0.711,0.924,-3.398,0.0282,0.0156,0,0.912,108.033,0
0.662,0.837,-5.015,0.0582,0.0623,0,0.613,136.998,0
0.652,0.826,-3.691,0.0275,0.56,0,0.619,95.012,0
0.371,0.0251,-33.832,0.0398,0.991,0.913,0.181,108.414,0
0.72,0.843,-2.056,0.056,0.568,1.03e-05,0.963,120.652,0
0.678,0.729,-4.188,0.137,0.0658,0,0.643,99.895,0
0.639,0.744,-8.377,0.0368,0.0319,0.000458,0.825,128.047,0
0.774,0.733,-4.983,0.0559,0.069,3.56e-05,0.401,125.05,0
0.592,0.35,-11.249,0.0384,0.956,0.828,0.704,169.226,0
0.792,0.85,-3.621,0.0329,0.289,0.00012,0.965,129.906,0
0.566,0.49,-11.703,0.0402,0.646,7.34e-05,0.601,85.615,0
0.59,0.651,-4.99,0.0404,0.00192,0,0.274,136.101,0
0.397,0.587,-12.959,0.0362,0.426,0.201,0.151,117.732,0
0.289,0.35,-10.856,0.0367,0.872,0,0.0885,79.625,0
0.563,0.313,-14.509,0.0584,0.876,0.139,0.325,120.282,0
0.615,0.0568,-19.197,0.0434,0.896,0.0967,0.357,176.184,0
0.434,0.051,-28.025,0.0398,0.909,0.557,0.384,115.054,0
0.494,0.169,-24.997,0.0409,0.955,0.89,0.523,103.471,0
0.772,0.568,-7.086,0.0565,0.201,0,0.484,134.918,0
0.687,0.927,-3.934,0.0521,0.0252,0.137,0.126,127.953,0
0.508,0.834,-6.205,0.0386,0.0183,0,0.774,139.131,0
0.884,0.601,-5.396,0.0653,0.647,0.00021,0.516,115.056,0
0.422,0.95,-5.795,0.0538,0.000188,0.00782,0.16,172.841,0
0.563,0.855,-3.715,0.0727,0.0594,0,0.906,160.113,0
0.721,0.681,-7.631,0.0488,0.024,0.0109,0.768,121.978,0
0.524,0.806,-3.447,0.406,0.197,0,0.45,115.172,0
0.69,0.784,-4.653,0.032,0.323,0,0.669,106.066,0
0.748,0.323,-7.229,0.119,0.675,0,0.711,78.241,0
0.448,0.995,-2.848,0.0943,7.5e-05,0.859,0.383,167.957,0
0.628,0.698,-5.608,0.105,0.0472,0.00143,0.732,89.976,0
0.698,0.221,-19.363,0.0598,0.915,0.757,0.913,102.675,0
0.592,0.779,-3.99,0.263,0.157,0,0.615,105.121,0
0.853,0.512,-8.579,0.18,0.334,6.64e-05,0.699,77.142,0
0.367,0.267,-14.181,0.0303,0.783,0.00127,0.522,138.374,0
0.695,0.435,-5.995,0.0331,0.373,0,0.373,120.033,0
0.617,0.81,-6.513,0.0798,0.762,0,0.65,97.389,0
0.716,0.757,-2.666,0.0487,0.0249,0,0.558,100.007,0
0.466,0.124,-18.384,0.0366,0.993,0.968,0.526,81.531,0
0.566,0.4,-18.286,0.0667,0.967,0.956,0.36,116.151,0
0.783,0.537,-2.921,0.0749,0.278,0,0.392,113.977,0
0.615,0.486,-9.173,0.0458,0.000573,0.888,0.159,123.001,0
0.576,0.486,-9.364,0.0406,0.0606,0.000143,0.337,141.951,0
0.707,0.906,-5.771,0.0309,0.0368,0.000968,0.97,112.837,0
0.671,0.727,-7.585,0.035,0.139,0,0.801,102.358,0
0.718,0.514,-9.084,0.0948,0.0563,0,0.361,127.933,0
0.596,0.955,-8.225,0.252,0.449,0,0.575,96.134,0
0.653,0.677,-12.244,0.0396,0.249,0,0.888,114.37,0
0.538,0.139,-23.834,0.044,0.989,0.919,0.528,96.886,0
0.6,0.412,-9.343,0.344,0.615,0.0025,0.408,113.049,0
0.291,0.0793,-25.04,0.0382,0.771,0.788,0.147,142.052,0
0.651,0.946,-4.717,0.101,0.13,0,0.508,91.911,0
0.393,0.28,-15.453,0.0424,0.898,0.513,0.562,99.885,0
0.375,0.889,-3.704,0.0991,0.0848,0,0.881,199.669,0
0.511,0.833,-5.412,0.0713,0.0234,4.61e-06,0.493,117.308,0
0.786,0.687,-5.914,0.141,0.00758,0,0.345,105.021,0
0.699,0.747,-3.453,0.0964,0.274,0,0.683,126.001,0
0.752,0.505,-7.621,0.253,0.535,2.55e-06,0.419,91.97,0
0.661,0.723,-6.976,0.0566,0.179,1.23e-05,0.316,113.778,0
0.577,0.43,-12.155,0.0322,0.259,0.00251,0.568,98.092,0
0.72,0.791,-4.689,0.124,0.0384,0,0.756,102.071,0
0.748,0.788,-7.055,0.0334,0.0591,0,0.884,120.076,0
0.543,0.973,-3.085,0.16,1.29e-05,0.857,0.653,174.992,0
0.607,0.906,-5.27,0.0335,0.0063,0.156,0.457,111.987,0
0.66,0.888,-6.168,0.0804,0.00486,0.000355,0.159,126.006,0
0.519,0.808,-4.097,0.0383,0.0126,0,0.251,107.505,0
0.794,0.816,-3.934,0.0822,0.0756,0.00143,0.422,106.967,0
0.665,0.694,-7.748,0.0562,0.0285,9.51e-06,0.252,121.998,0
0.755,0.565,-9.76,0.0662,0.0651,3.46e-06,0.432,101.063,0
0.393,0.542,-6.064,0.0325,0.564,0,0.624,145.914,0
0.795,0.616,-5.281,0.06,0.417,0,0.815,110.015,0
0.804,0.823,-3.496,0.147,0.00523,2.77e-06,0.619,98.026,0
0.801,0.645,-6.93,0.0356,0.0457,0,0.824,110.01,0
0.585,0.0831,-21.379,0.0395,0.988,0.934,0.592,99.971,0
0.611,0.835,-4.107,0.139,0.167,0,0.672,102.023,0
0.635,0.75,-4.658,0.0376,0.114,4.35e-05,0.511,102.055,0
0.689,0.724,-7.871,0.099,0.0356,0.000169,0.546,111.012,0
0.418,0.149,-20.124,0.0416,0.875,0.13,0.487,108.007,0
0.89,0.576,-5.829,0.0479,0.00247,0.937,0.596,124.005,0
0.717,0.761,-4.803,0.0279,0.0399,1.54e-06,0.799,119.015,0
0.466,0.476,-9.289,0.031,0.749,0,0.856,133.731,0
0.685,0.623,-11.146,0.042,0.228,0.00234,0.896,126.739,0
0.476,0.718,-5.309,0.0576,0.0784,1.02e-05,0.142,199.864,0
0.815,0.817,-3.457,0.209,0.00575,4.67e-06,0.625,98.023,0
0.524,0.913,-3.069,0.05,0.106,0.000131,0.644,123.936,0
0.258,0.659,-5.903,0.0596,0.253,0,0.272,189.558,0
0.366,0.323,-16.572,0.0373,0.749,0.813,0.264,121.306,0
0.689,0.569,-8.324,0.0416,0.442,1.68e-06,0.592,88.981,0
0.508,0.596,-9.034,0.0334,0.439,9.84e-06,0.4,79.36,0
0.401,0.979,-2.959,0.0581,0.000625,0.00109,0.386,175.037,0
0.383,0.0973,-17.521,0.0467,0.958,0.822,0.403,128.989,0
0.375,0.337,-21.892,0.0849,0.978,0.865,0.875,105.636,0
0.61,0.585,-5.063,0.0795,0.424,0,0.606,104.331,0
0.63,0.729,-4.93,0.0287,0.123,8e-06,0.44,127.919,0
0.789,0.49,-6.588,0.0392,0.784,0.000598,0.869,140.034,0
0.488,0.663,-4.713,0.0467,0.382,0,0.119,134.974,0
0.807,0.487,-10.456,0.0758,0.0102,1.98e-06,0.651,148.491,0
0.742,0.509,-8.743,0.132,0.513,1.64e-06,0.822,172.045,0
0.375,0.389,-10.414,0.0396,0.222,3.91e-06,0.378,146.457,0
0.8,0.532,-9.937,0.136,0.0873,0,0.863,140.156,0
0.763,0.755,-6.9,0.0636,0.00301,0.00096,0.793,81.995,0
0.543,0.171,-19.512,0.0309,0.992,0.932,0.542,100.823,0
0.746,0.653,-6.745,0.289,0.378,0,0.672,75.016,0
0.281,0.961,-6.547,0.148,0.000322,0.775,0.223,179.029,0
0.697,0.551,-8.833,0.0815,0.258,0.00551,0.219,89.0,0
0.726,0.787,-2.494,0.0738,0.009,0,0.888,124.989,0
0.67,0.643,-7.198,0.0286,0.221,1.58e-05,0.893,129.013,0
0.575,0.832,-9.663,0.0295,0.0598,0.255,0.286,142.03,0
0.772,0.826,-5.135,0.0344,0.0176,8.56e-06,0.871,119.995,0
0.578,0.883,-6.423,0.0298,0.0259,0.0706,0.255,122.987,0
0.733,0.522,-6.853,0.0593,0.0603,0,0.729,179.837,0
0.646,0.831,-4.164,0.0523,0.11,1.04e-05,0.486,127.957,0
0.652,0.783,-4.829,0.0309,0.000189,0.0173,0.836,117.952,0
0.576,0.86,-3.913,0.0394,0.000875,0,0.594,87.461,0
0.437,0.252,-17.255,0.0562,0.98,0.4,0.5,73.574,0
0.795,0.616,-5.281,0.06,0.417,0,0.815,110.015,0
0.567,0.766,-3.114,0.325,0.00109,0.0809,0.529,169.895,0
0.777,0.663,-6.117,0.0305,0.146,1.52e-05,0.614,118.016,0
0.633,0.608,-8.741,0.0298,0.581,0.000138,0.752,150.11,0
0.585,0.42,-8.38,0.0886,0.243,0,0.274,68.512,0
0.566,0.811,-9.849,0.0435,0.732,0.645,0.961,127.944,0
0.594,0.722,-5.751,0.0398,0.0156,0,0.407,127.877,0
0.688,0.902,-2.552,0.0796,0.0521,0.208,0.615,117.509,0
0.503,0.772,-6.205,0.0322,0.595,2.47e-06,0.935,79.462,0
0.864,0.421,-9.649,0.123,0.0686,0.00152,0.547,113.995,0
0.462,0.414,-7.712,0.0266,0.104,0,0.4,139.904,0
0.79,0.848,-7.798,0.0508,0.364,0.00147,0.641,127.034,0
0.325,0.052,-20.906,0.0437,0.987,0.869,0.212,111.437,0
0.632,0.856,-3.453,0.0358,0.0568,0,0.843,119.404,0
0.513,0.97,-6.79,0.0457,0.000488,0.805,0.546,171.966,0
0.683,0.763,-6.588,0.191,0.427,0,0.948,173.954,0
0.671,0.881,-4.28,0.222,0.077,0,0.802,102.017,0
0.652,0.757,-6.819,0.153,0.286,0,0.962,159.911,0
0.346,0.433,-10.602,0.065,0.888,0,0.768,77.963,0
0.765,0.784,-5.215,0.0488,0.0222,0.00121,0.449,109.956,0
0.764,0.541,-7.496,0.109,0.438,0.0011,0.5,172.124,0
0.6,0.746,-4.696,0.0355,0.0226,0.0119,0.614,118.551,0
0.603,0.698,-9.497,0.0694,0.498,0.000537,0.531,103.12,0
0.643,0.717,-4.876,0.506,0.184,0,0.46,90.893,0
0.749,0.814,-3.769,0.0404,0.156,0,0.715,119.964,0
0.63,0.724,-3.048,0.0825,0.0123,6.82e-06,0.681,82.989,0
0.556,0.161,-13.944,0.0297,0.505,4.36e-05,0.588,126.534,0
0.411,0.836,-5.551,0.207,0.28,0,0.654,107.424,0
0.346,0.00521,-38.654,0.0412,0.988,0.931,0.0965,91.345,0
0.491,0.583,-10.964,0.0376,0.182,0,0.907,150.572,0
0.741,0.807,-6.562,0.0451,0.0563,0.747,0.118,124.062,0
0.51,0.58,-8.189,0.356,0.159,0.000131,0.292,191.523,0
0.494,0.496,-11.2,0.142,0.0236,0,0.377,88.176,0
0.485,0.909,-6.08,0.0571,0.00104,0,0.822,150.087,0
0.61,0.637,-6.574,0.0238,0.0682,6.12e-06,0.609,79.955,0
0.448,0.817,-4.069,0.386,0.128,0,0.709,83.015,0
0.636,0.727,-5.852,0.106,0.0161,1.12e-06,0.358,107.988,0
0.703,0.788,-4.485,0.0812,0.0936,0.000259,0.538,100.06,0
0.609,0.726,-4.346,0.0414,0.0723,8.45e-06,0.362,93.958,0
0.72,0.88,-8.988,0.0406,0.199,0.0246,0.961,118.623,0
0.475,0.626,-7.148,0.049,0.0782,0.000114,0.298,159.561,0
0.53,0.991,-4.547,0.323,0.022,6.85e-05,0.315,171.955,0
0.511,0.815,-3.14,0.144,0.0491,0,0.586,154.514,0
0.631,0.696,-5.631,0.211,0.578,0,0.927,173.537,0
0.708,0.802,-4.163,0.0578,0.194,3.54e-05,0.856,156.12,0
0.785,0.686,-7.748,0.0497,0.323,1.83e-06,0.838,124.918,0
0.561,0.732,-6.178,0.0281,0.329,0.000228,0.671,118.975,0
0.605,0.668,-8.336,0.0917,0.644,0.0182,0.699,81.591,0
0.489,0.866,-7.433,0.0933,0.753,0,0.416,138.63,0
0.451,0.919,-3.314,0.0481,0.000167,0.518,0.118,160.166,0
0.476,0.978,-5.108,0.0735,0.000506,0.765,0.646,179.985,0
0.73,0.858,-8.221,0.036,0.179,1.54e-06,0.765,131.445,0
0.689,0.684,-4.561,0.0463,0.00284,0,0.692,107.989,0
0.365,0.44,-13.63,0.306,0.911,0,0.619,174.59,0
0.672,0.595,-11.227,0.0331,0.0518,0,0.871,108.897,0
0.463,0.814,-2.822,0.0386,0.000435,4.35e-06,0.676,141.915,0
0.583,0.79,-4.885,0.0319,0.0851,0.000387,0.714,103.286,0
0.707,0.798,-4.874,0.0319,0.181,0.000663,0.774,120.398,0
0.695,0.549,-5.134,0.0305,0.0381,0,0.566,99.634,0
0.598,0.686,-6.314,0.0477,0.0137,0,0.237,94.99,0
0.566,0.185,-14.615,0.062,0.983,0.137,0.856,121.533,0
0.406,0.199,-16.399,0.0497,0.982,0.913,0.473,137.269,0
0.566,0.836,-3.32,0.0417,0.113,0.00463,0.533,128.087,0
0.385,0.266,-9.828,0.0305,0.635,0,0.267,142.345,0
0.661,0.684,-6.611,0.0512,0.121,0.00503,0.371,125.06,0
0.711,0.715,-5.774,0.0426,0.0478,0,0.761,120.002,0
0.611,0.964,-3.076,0.0464,0.0441,7.37e-05,0.9,144.014,0
0.526,0.763,-12.663,0.0341,0.00126,6.75e-05,0.514,136.205,0
0.549,0.65,-6.086,0.0261,0.0215,0,0.293,90.037,0
0.542,0.906,-4.213,0.0491,0.021,0.00043,0.515,120.014,0
0.73,0.602,-5.183,0.0426,0.202,0,0.368,104.059,0
0.588,0.67,-6.439,0.0473,0.0104,3.33e-06,0.505,118.159,0
0.595,0.687,-6.536,0.0486,0.216,0,0.508,94.73,0
0.699,0.837,-3.264,0.0437,0.0388,2.24e-06,0.414,94.005,0
0.757,0.647,-10.264,0.0299,0.757,3.08e-06,0.97,122.771,0
0.674,0.537,-8.788,0.0515,0.718,9.52e-06,0.496,95.541,0
0.74,0.725,-4.144,0.0298,0.338,0,0.458,104.959,0
0.645,0.563,-5.155,0.0663,0.0285,0,0.555,107.885,0
0.39,0.416,-8.717,0.0357,0.581,3.39e-05,0.132,120.019,0
0.66,0.618,-8.136,0.04,0.666,0.00176,0.302,108.942,0
0.938,0.549,-4.884,0.067,0.479,3.92e-05,0.52,115.036,0
0.334,0.477,-8.806,0.0276,0.618,4.17e-06,0.405,179.239,0
0.413,0.988,-4.09,0.0983,9.18e-05,0.00635,0.288,181.261,0
0.586,0.935,-9.386,0.0482,0.000155,0.277,0.58,114.997,0
0.704,0.906,-4.552,0.0785,0.0523,1.55e-05,0.656,128.001,0
0.603,0.872,-5.404,0.0792,0.0213,0,0.691,150.104,0
0.506,0.563,-6.881,0.0284,0.122,0,0.246,137.177,0
0.565,0.25,-17.375,0.04,0.959,0.932,0.382,73.889,0
0.424,0.747,-4.644,0.219,0.182,1.3e-05,0.524,195.491,0
0.717,0.6,-5.227,0.0312,0.0441,0.00062,0.854,104.991,0
0.634,0.138,-17.548,0.0427,0.775,0.154,0.535,117.324,0
0.614,0.855,-5.859,0.0557,0.01,0.00947,0.556,100.025,0
0.441,0.979,-2.824,0.18,2.7e-05,0.041,0.2,174.992,0
0.409,0.809,-2.374,0.0357,0.103,0.00251,0.398,84.991,0
0.672,0.47,-7.511,0.054,0.221,0,0.38,98.929,0
0.759,0.668,-5.946,0.0297,0.061,6e-05,0.497,126.932,0
0.66,0.666,-4.342,0.0472,0.0759,0,0.933,89.975,0
0.807,0.52,-7.911,0.115,0.188,1.27e-05,0.614,109.979,0
0.662,0.258,-17.481,0.0471,0.878,0.926,0.874,99.059,0
0.724,0.704,-3.696,0.045,0.183,0,0.383,141.011,0
0.643,0.687,-8.224,0.048,0.0328,0.0145,0.162,125.995,0
0.704,0.732,-6.125,0.0539,0.196,7.73e-05,0.699,105.044,0
0.59,0.93,-4.259,0.0374,0.0984,0.00332,0.954,119.923,0
0.373,0.712,-9.261,0.0564,0.704,0.00602,0.612,131.73,0
0.662,0.736,-6.511,0.0374,0.00274,0.000844,0.674,104.003,0
0.562,0.84,-5.621,0.0911,0.0832,1.7e-05,0.609,154.612,0
0.445,0.24,-15.689,0.105,0.685,0,0.497,164.287,0
0.588,0.829,-7.447,0.0374,0.066,0,0.478,97.988,0
0.706,0.678,-5.56,0.0677,0.0919,0,0.464,119.919,0
0.613,0.661,-4.984,0.0263,0.00652,0,0.509,110.978,0
0.575,0.694,-5.675,0.0709,0.0158,0,0.442,77.539,0
0.44,0.219,-19.378,0.04,0.807,0.936,0.575,112.505,0
0.758,0.88,-8.114,0.0392,0.000541,0.823,0.0908,121.009,0
0.909,0.487,-8.313,0.0979,0.0993,0,0.683,119.992,0
0.448,0.307,-12.534,0.0593,0.942,0.898,0.864,170.684,0
0.751,0.753,-8.198,0.0935,0.227,0.000784,0.774,106.976,0
0.707,0.879,-5.876,0.0615,0.0219,0.373,0.67,139.932,0
0.6,0.979,-3.513,0.243,0.138,0,0.453,137.064,0
0.795,0.629,-6.284,0.0251,0.0146,0,0.445,107.978,0
0.653,0.76,-6.086,0.0479,0.475,0.000129,0.6,98.008,0
0.553,0.235,-21.311,0.0475,0.946,0.911,0.887,156.342,0
0.357,0.987,-5.003,0.303,0.00185,0.00211,0.216,180.957,0
0.53,0.188,-20.072,0.0535,0.975,0.0199,0.752,97.504,0
0.733,0.522,-6.853,0.0593,0.0603,0,0.729,179.837,0
0.667,0.917,-4.881,0.0462,0.274,0.000179,0.948,104.029,0
0.618,0.669,-7.18,0.0329,0.137,0.0646,0.885,130.028,0
0.676,0.762,-4.172,0.0351,0.461,0,0.81,119.003,0
0.721,0.625,-9.553,0.099,0.452,2.06e-06,0.82,81.967,0
0.898,0.406,-6.517,0.0385,0.593,1.32e-05,0.54,98.059,0
0.397,0.111,-19.931,0.0411,0.987,0.917,0.303,127.365,0
0.561,0.47,-7.848,0.0335,0.0567,2.32e-05,0.669,131.343,0
0.604,0.722,-4.005,0.0341,0.0451,2.96e-06,0.252,104.067,0
0.752,0.761,-4.63,0.0926,0.209,2.64e-06,0.697,98.025,0
0.787,0.848,-4.696,0.0549,0.0915,0,0.947,121.989,0
0.773,0.819,-5.946,0.118,0.426,0,0.585,92.99,0
0.762,0.696,-5.465,0.0497,0.0358,0.00394,0.259,123.081,0
0.525,0.0125,-29.005,0.0543,0.982,0.178,0.0956,131.793,0
0.558,0.796,-5.106,0.0297,0.046,0,0.583,140.035,0
0.548,0.378,-11.56,0.0332,0.867,0.642,0.648,139.956,0
0.53,0.863,-5.144,0.0607,0.000244,0.245,0.219,170.058,0
0.398,0.151,-15.249,0.0366,0.868,0.0281,0.177,96.024,0
0.674,0.84,-4.493,0.0371,0.0256,0,0.579,121.947,0
0.348,0.157,-19.272,0.0397,0.981,0.881,0.481,93.061,0
0.749,0.484,-9.944,0.0484,0.13,0.137,0.939,167.084,0
0.57,0.288,-13.782,0.034,0.965,0.884,0.682,100.789,0
0.538,0.626,-10.333,0.0426,0.746,0.000383,0.337,120.971,0
0.691,0.507,-10.23,0.0343,0.627,0,0.885,128.518,0
0.602,0.0638,-19.901,0.0611,0.988,0.944,0.273,133.891,0
0.769,0.437,-6.406,0.0363,0.44,0,0.737,103.921,0
0.662,0.586,-6.355,0.186,0.183,0,0.641,170.95,0
0.55,0.854,-5.968,0.036,0.661,0,0.965,159.231,0
0.486,0.652,-7.226,0.052,0.408,6.63e-05,0.391,113.055,0
0.683,0.515,-10.932,0.0592,0.137,6.66e-06,0.767,88.827,0
0.69,0.75,-6.449,0.0442,0.374,0,0.905,110.102,0
0.144,0.0473,-34.37,0.0393,0.994,0.867,0.393,218.107,0
0.51,0.898,-3.15,0.0696,0.0832,0,0.596,144.056,0
0.526,0.976,-3.449,0.0503,0.000137,0.0187,0.381,169.997,0
0.741,0.626,-4.826,0.0886,0.02,0,0.706,108.029,0
0.567,0.811,-7.05,0.0288,0.0724,0.0678,0.42,122.941,0
0.845,0.257,-12.768,0.0629,0.486,0.00727,0.471,116.082,0
0.269,0.103,-22.795,0.0427,0.967,0.929,0.347,98.429,0
0.61,0.803,-4.523,0.035,0.0107,2.92e-05,0.438,89.997,0
0.527,0.941,-3.376,0.0551,0.00818,2.37e-06,0.44,94.056,0
0.459,0.2,-24.248,0.072,0.942,0.902,0.161,92.791,0
0.599,0.667,-4.267,0.0367,0.0533,0,0.817,80.984,0
0.487,0.747,-4.962,0.0284,9.87e-05,0.084,0.238,140.946,0
0.893,0.456,-5.82,0.167,0.216,0,0.681,108.037,0
0.681,0.163,-22.597,0.165,0.881,7.62e-05,0.771,69.284,0
0.5,0.149,-12.31,0.0288,0.854,0,0.374,90.625,0
0.325,0.587,-6.615,0.0481,0.714,0.00524,0.902,184.18,0
0.623,0.842,-7.383,0.29,0.691,0,0.779,106.735,0
0.601,0.973,-0.954,0.0645,0.000487,0.0532,0.384,169.984,0
0.662,0.757,-6.818,0.144,0.291,0,0.962,159.945,0
0.719,0.967,-2.435,0.0552,0.0588,0.000249,0.964,79.505,0
0.662,0.823,-8.748,0.0797,0.000839,0,0.85,103.97,0
